Grupo,Título,Link,ID do Produto,Imagem
saia,Saia Midi Adidas Tropical Oasis Azul,https://www.farmrio.com.br/saia-midi-adidas-tropical-oasis-azul-azul-332592-7104/p,82887,https://lojafarm.vteximg.com.br/arquivos/ids/3383602-500-750/332592_7104_1-SAIA-MIDI-ADIDAS-TROPICAL-OASIS-AZUL.jpg?v=638536368180500000
saia,Saia Ampla Bolso,https://www.farmrio.com.br/saia-ampla-bolso-azul-sonic-335138-6086/p,151555,https://lojafarm.vteximg.com.br/arquivos/ids/3428028-500-750/335138_6086_1-SAIA-AMPLA-BOLSO.jpg?v=638604122612800000
saia,Saia Estampada Tucabacana,https://www.farmrio.com.br/saia-estampada-tucabacana-tucabacana_verde-eletrico-334515-49099/p,149046,https://lojafarm.vteximg.com.br/arquivos/ids/3431649-500-750/334515_49099_1-CALCA-TUCABACANA.jpg?v=638612273247070000
saia,Saia Estampada Paisagem  Ribeirinha,https://www.farmrio.com.br/saia-estampada-paisagem-ribeirinha-paisagem-ribeirinha_azul-neblina-336213-49121/p,150155,https://lojafarm.vteximg.com.br/arquivos/ids/3423093-500-750/336213_49121_1-CALCA-PANTALONA--RIBEIRINHA.jpg?v=638602932471330000
saia,Saia Godê Estampada Amazônia Ribeirinha,https://www.farmrio.com.br/saia-gode-estampada-amazonia-ribeirinha-est-amazonia-ribeirinha_off-white-333359-49120/p,148984,https://lojafarm.vteximg.com.br/arquivos/ids/3412528-500-750/333359_49120_1-SAIA-GODE-AMAZONIA-RIBEIRINHA.jpg?v=638590766912230000
saia,Saia Midi Estampada Flor De Açai,https://www.farmrio.com.br/saia-midi-estampada-flor-de-acai-flor-de-acai_barrado_off-white-334534-49255/p,149518,https://lojafarm.vteximg.com.br/arquivos/ids/3429463-500-750/334534_49255_1-VESTIDO-CROPPED-FLOR-DE-ACAI.jpg?v=638604704013700000
saia,Saia Jeans Midi Envelope,https://www.farmrio.com.br/saia-jeans-midi-envelope-jeans-medio-335729-0105/p,149471,https://lojafarm.vteximg.com.br/arquivos/ids/3425691-500-750/335729_0105_1-SAIA-JEANS-MIDI-ENVELOPE.jpg?v=638603535914100000
saia,Saia Midi Estampada Refresco,https://www.farmrio.com.br/saia-midi-estampada-refresco-refresco_saia-malha_off-white-334220-49485/p,148657,https://lojafarm.vteximg.com.br/arquivos/ids/3416513-500-750/334220_49485_1-SAIA-MIDI-REFRESCO.jpg?v=638590851975030000
saia,Saia Estampada Mesa Fresca,https://www.farmrio.com.br/saia-estampada-mesa-fresca-mesa-fresca_multicolorido-335156-49171/p,149314,https://lojafarm.vteximg.com.br/arquivos/ids/3425055-500-750/335156_49171_1-SAIA-MESA-FRESCA.jpg?v=638603228973330000
saia,Saia Curta Pareo Estampada Doce Natureza,https://www.farmrio.com.br/saia-curta-pareo-estampada-doce-natureza-doce-natureza_espelhado_laranja-dalia-334532-49404/p,149560,https://lojafarm.vteximg.com.br/arquivos/ids/3426292-500-750/334532_49404_1-SAIA-CURTA-PAREO-DOCE-NATUREZA.jpg?v=638603866221070000
saia,Saia Estampada Jardim De Frutas,https://www.farmrio.com.br/saia-estampada-jardim-de-frutas-jardim-de-frutas_amarelo-primula-334955-49180/p,149306,https://lojafarm.vteximg.com.br/arquivos/ids/3428532-500-750/334955_49180_1-SAIA-JARDIM-DE-FRUTAS.jpg?v=638604129719870000
saia,Saia Longa Estampada Floral Bela,https://www.farmrio.com.br/saia-longa-estampada-floral-bela-floral-bela_off-white-334331-49143/p,148591,https://lojafarm.vteximg.com.br/arquivos/ids/3420459-500-750/334331_49143_1-SAIA-LONGA-FLORAL-BELA.jpg?v=638599194669300000
saia,Saia Estampada Floral Folk,https://www.farmrio.com.br/saia-estampada-floral-folk-floral-folk_off-white-334512-49108/p,149016,https://lojafarm.vteximg.com.br/arquivos/ids/3425140-500-750/334512_49108_1-SAIA-FLORAL-FOLK.jpg?v=638603236048230000
saia,Saia Babados Estampada Selva De Gráfico,https://www.farmrio.com.br/saia-babados-estampada-selva-de-grafico-est-selva-de-grafico_localizado_verde-fl-329793-49303/p,148439,https://lojafarm.vteximg.com.br/arquivos/ids/3444315-500-750/329793_49303_1-SAIA-BABADOS-ESTAMPADA-SELVA-DE-GRAFICO.jpg?v=638657244673330000
saia,Saia Midi Linho Estampada Pólen,https://www.farmrio.com.br/saia-midi-linho-estampada-polen-est-polen_eng-saia_verde-ficus-333851-49317/p,148938,https://lojafarm.vteximg.com.br/arquivos/ids/3388675-500-750/333851_49317_1-SAIA-MIDI-LINHO-ESTAMPADA-POLEN.jpg?v=638552091588630000
saia,Saia Curta Estampada Concha Do Mar,https://www.farmrio.com.br/saia-curta-estampada-concha-do-mar-concha-do-mar_off-white-335209-49188/p,149248,https://lojafarm.vteximg.com.br/arquivos/ids/3428042-500-750/335209_49188_1-SAIA-CURTA-CONCHA-DO-MAR.jpg?v=638604122746800000
saia,Saia Longa Estampada Folha De Antúrio,https://www.farmrio.com.br/saia-longa-estampada-folha-de-anturio-folha-de-anturio_off-white-334268-49186/p,148957,https://lojafarm.vteximg.com.br/arquivos/ids/3416941-500-750/334268_49186_1-SAIA-LONGA-FOLHA-DE-ANTURIO.jpg?v=638590864296930000
saia,Saia Reta Estampada Milani Coqueiros,https://www.farmrio.com.br/saia-reta-estampada-milani-coqueiros-est-milani-coqueiros_off-white-330529-48315/p,82807,https://lojafarm.vteximg.com.br/arquivos/ids/3382816-500-750/330529_48315_1-SAIA-RETA-ESTAMPADA-MILANI-COQUEIROS.jpg?v=638531104033030000
saia,Saia Sarja Estampada Milani Coqueiros,https://www.farmrio.com.br/saia-sarja-estampada-milani-coqueiros-est-milani-coqueiros_sarja_off-white-331698-48724/p,83745,https://lojafarm.vteximg.com.br/arquivos/ids/3377501-500-750/331698_48724_1-SAIA-SARJA-ESTAMPADA-MILANI-COQUEIROS.jpg?v=638524988074600000
saia,Saia Ampla Bolso,https://www.farmrio.com.br/saia-ampla-bolso-preto-335138-0013/p,151556,https://lojafarm.vteximg.com.br/arquivos/ids/3428007-500-750/335138_0013_1-SAIA-AMPLA-BOLSO.jpg?v=638604122430970000
saia,Saia Midi Estampada Foz,https://www.farmrio.com.br/saia-midi-estampada-foz-foz_saia-malha_preto-334219-49465/p,148647,https://lojafarm.vteximg.com.br/arquivos/ids/3416484-500-750/334219_49465_1-SAIA-MIDI-FOZ.jpg?v=638590851520000000
saia,Saia Midi Estampada Rendeira,https://www.farmrio.com.br/saia-midi-estampada-rendeira-rendeira_off-white-333139-48256/p,83557,https://lojafarm.vteximg.com.br/arquivos/ids/3371000-500-750/333139_48256_1-SAIA-MIDI-ESTAMPADA-RENDEIRA.jpg?v=638521007586970000
saia,Saia Longa Cetim,https://www.farmrio.com.br/saia-longa-cetim-preto-333040-0013/p,83386,https://lojafarm.vteximg.com.br/arquivos/ids/3377966-500-750/333040_0013_1-SAIA-LONGA-CETIM.jpg?v=638525001500130000
saia,Saia Cropped Estampada Manu,https://www.farmrio.com.br/saia-cropped-estampada-manu-manu_off-white-330372-48297/p,84432,https://lojafarm.vteximg.com.br/arquivos/ids/3368101-500-750/330372_48297_1-SAIA-CROPPED-ESTAMPADA-MANU.jpg?v=638520977673130000
saia,Saia Cropped Estampada Naturaleza,https://www.farmrio.com.br/saia-cropped-estampada-naturaleza-est-naturaleza_off-white---330086-48231/p,83526,https://lojafarm.vteximg.com.br/arquivos/ids/3390638-500-750/330086_48231_1-SAIA-CROPPED-ESTAMPADA-NATURALEZA.jpg?v=638554662758200000
saia,Saia Estampada Orquídea Maxi,https://www.farmrio.com.br/saia-estampada-orquidea-maxi-est-orquidea_maxi_vermelho-escarlate-334831-48734/p,148811,https://lojafarm.vteximg.com.br/arquivos/ids/3371438-500-750/334831_48734_1-SAIA-ESTAMPADA-ORQUIDEA-MAXI.jpg?v=638521591052500000
saia,Saia Midi Estampada Floral Majestoso,https://www.farmrio.com.br/saia-midi-estampada-floral-majestoso-floral-majestoso_off-white-330528-48228/p,82804,https://lojafarm.vteximg.com.br/arquivos/ids/3373221-500-750/330528_48228_1-SAIA-MIDI-ESTAMPADA-FLORAL-MAJESTOSO.jpg?v=638521631901470000
saia,Saia Estampada Duda,https://www.farmrio.com.br/saia-estampada-duda-duda_azul-grumari-334562-48302/p,149181,https://lojafarm.vteximg.com.br/arquivos/ids/3375910-500-750/334562_48302_1-SAIA-ESTAMPADA-DUDA.jpg?v=638524383591200000
saia,Saia Color Block,https://www.farmrio.com.br/saia-color-block-groove-do-alfaiate_farmlab_rosa-boto-334073-48499/p,149069,https://lojafarm.vteximg.com.br/arquivos/ids/3388722-500-750/334073_48499_1-SAIA-COLOR-BLOCK.jpg?v=638552091991970000
saia,Saia Longa Fenda Black Jeans,https://www.farmrio.com.br/saia-longa-fenda-black-jeans-black-jeans-331731-0005/p,148057,https://lojafarm.vteximg.com.br/arquivos/ids/3381897-500-750/331731_0005_1-SAIA-LONGA-FENDA-BLACK-JEANS.jpg?v=638530460727400000
saia,Saia Moletom Estampada Sonho Dos Pássaros,https://www.farmrio.com.br/saia-moletom-estampada-sonho-dos-passaros-est-sonho-dos-passaros_preto-332928-48288/p,83290,https://lojafarm.vteximg.com.br/arquivos/ids/3370556-500-750/332928_48288_1-SAIA-MOLETOM-ESTAMPADA-SONHO-DOS-PASSAROS.jpg?v=638521002759070000
saia,Saia Reta Estampada Beleza Tropical,https://www.farmrio.com.br/saia-reta-estampada-beleza-tropical-est-beleza-tropical_preto-330540-48290/p,149245,https://lojafarm.vteximg.com.br/arquivos/ids/3395848-500-750/330540_48290_1-SAIA-RETA-ESTAMPADA-BELEZA-TROPICAL.jpg?v=638563293458100000
saia,Saia Godê Estampada Chapada Dos Veadeiros,https://www.farmrio.com.br/saia-gode-estampada-chapada-dos-veadeiros-est-chapada-dos-veadeiros_bege-macrame---329459-48240/p,81897,https://lojafarm.vteximg.com.br/arquivos/ids/3379280-500-750/329459_48240_1-SAIA-GODE-ESTAMPADA-CHAPADA-DOS-VEADEIROS.jpg?v=638527509928870000
saia,Saia Amarração Listras,https://www.farmrio.com.br/saia-amarracao-listras-listra-marrom-alcacuz-off-white-330182-0000/p,84023,https://lojafarm.vteximg.com.br/arquivos/ids/3377189-500-750/330182_0000_1-SAIA-AMARRACAO-LISTRAS.jpg?v=638524984854070000
saia,Saia Godê Estampada Samambaia,https://www.farmrio.com.br/saia-gode-estampada-samambaia-est-samambaia_off-white---331839-48264/p,84219,https://lojafarm.vteximg.com.br/arquivos/ids/3377608-500-750/331839_48264_1-SAIA-GODE-ESTAMPADA-SAMAMBAIA.jpg?v=638524988847430000
saia,Saia Godê Estampada Encanto Tropical,https://www.farmrio.com.br/saia-gode-estampada-encanto-tropical-est-encanto-tropical_off-white---332070-48296/p,84488,https://lojafarm.vteximg.com.br/arquivos/ids/3370341-500-750/332070_48296_1-SAIA-GODE-ESTAMPADA-ENCANTO-TROPICAL.jpg?v=638521000600130000
saia,Saia Sarja Eng Estampada Encanto Tropical,https://www.farmrio.com.br/saia-sarja-eng-estampada-encanto-tropical-est-encanto-tropical_barrado-saia-sarja-331696-48720/p,83737,https://lojafarm.vteximg.com.br/arquivos/ids/3369674-500-750/331696_48720_1-SAIA-SARJA-ENG-ESTAMPADA-ENCANTO-TROPICAL.jpg?v=638520994074200000
saia,Saia Godê Estampada Puglia,https://www.farmrio.com.br/saia-gode-estampada-puglia-est-puglia_off-white---331200-48234/p,83030,https://lojafarm.vteximg.com.br/arquivos/ids/3369054-500-750/331200_48234_1-SAIA-GODE-ESTAMPADA-PUGLIA.jpg?v=638520988080570000
saia,Saia Midi Estampada Puglia,https://www.farmrio.com.br/saia-midi-estampada-puglia-est-puglia_off-white---334798-48234/p,148505,https://lojafarm.vteximg.com.br/arquivos/ids/3364556-500-750/334798_48234_1-SAIA-MIDI-ESTAMPADA-PUGLIA.jpg?v=638520939735470000
saia,Saia Godê Estampada Borboleta Em Flor,https://www.farmrio.com.br/saia-gode-estampada-borboleta-em-flor-est-borboleta-em-flor_preto---329505-48308/p,81929,https://lojafarm.vteximg.com.br/arquivos/ids/3376882-500-750/329505_48308_1-SAIA-GODE-ESTAMPADA-BORBOLETA-EM-FLOR.jpg?v=638524981909570000
saia,Saia Cropped Estampada Luiza,https://www.farmrio.com.br/saia-cropped-estampada-luiza-est-luiza_off-white-330360-48267/p,84399,https://lojafarm.vteximg.com.br/arquivos/ids/3375619-500-750/330360_48267_1-SAIA-CROPPED-ESTAMPADA-LUIZA.jpg?v=638524379965570000
saia,Saia Reta Estampada Dança De Listra,https://www.farmrio.com.br/saia-reta-estampada-danca-de-listra-est-danca-de-listra_off-white-331825-48266/p,84183,https://lojafarm.vteximg.com.br/arquivos/ids/3358504-500-750/331825_48266_1-SAIA-RETA-ESTAMPADA-DANCA-DE-LISTRA.jpg?v=638513283695430000
saia,Saia Reta Estampada Voo Doce,https://www.farmrio.com.br/saia-reta-estampada-voo-doce-est-voo-doce_preto-331826-48311/p,84186,https://lojafarm.vteximg.com.br/arquivos/ids/3377597-500-750/331826_48311_1-SAIA-RETA-ESTAMPADA-VOO-DOCE.jpg?v=638524988754770000
